forum_id,forum_timestamp,total_posts,user_id,total_posts_per_user
53379073,2005-12-14 09:49:59,166,8b10dad500f04f65cee9cb145196765d,19
79233025,2006-02-10 22:28:52,38,5203e69266ab56f41382ae8196b0a079,3
79233025,2006-02-10 22:28:52,38,efcf6c5c6aa66402f6e5e50b6f3484cd,8
79233025,2006-02-10 22:28:52,38,850f7a36c8f84b0c6aab5c952f4d2132,1
79233025,2006-02-10 22:28:52,38,53aa49403eaa7830ab10234d95089dfb,19
79233025,2006-02-10 22:28:52,38,dc50d6f5ae1b0bf8a1292c92cccf8228,1
79233025,2006-02-10 22:28:52,38,dfb600cdb956c3b8f4ac67a8ca014326,5
79233025,2006-02-10 22:28:52,38,11cd136d1631c8d66d59020da5142e19,1
80510977,2006-02-13 11:29:02,77,5203e69266ab56f41382ae8196b0a079,5
80510977,2006-02-13 11:29:02,77,efcf6c5c6aa66402f6e5e50b6f3484cd,1
80510977,2006-02-13 11:29:02,77,ae2bace100314e0c9fc6652fb66c81e4,22
80510977,2006-02-13 11:29:02,77,ce1c2fd92508334de29ccd7f6bf280d2,1
80510977,2006-02-13 11:29:02,77,483c025d5f5583d5a7a25a0b1d0dc663,1
80510977,2006-02-13 11:29:02,77,2c2be155a1c073ca2981acfca3001f35,5
80510977,2006-02-13 11:29:02,77,53aa49403eaa7830ab10234d95089dfb,30
80510977,2006-02-13 11:29:02,77,11cd136d1631c8d66d59020da5142e19,9
80510977,2006-02-13 11:29:02,77,8b10dad500f04f65cee9cb145196765d,3
80510978,2006-02-13 11:37:43,23,5203e69266ab56f41382ae8196b0a079,2
80510978,2006-02-13 11:37:43,23,efcf6c5c6aa66402f6e5e50b6f3484cd,1
80510978,2006-02-13 11:37:43,23,ae2bace100314e0c9fc6652fb66c81e4,2
80510978,2006-02-13 11:37:43,23,53aa49403eaa7830ab10234d95089dfb,14
80510978,2006-02-13 11:37:43,23,dc50d6f5ae1b0bf8a1292c92cccf8228,1
80510978,2006-02-13 11:37:43,23,11cd136d1631c8d66d59020da5142e19,1
80510978,2006-02-13 11:37:43,23,8b10dad500f04f65cee9cb145196765d,2
80510982,2006-02-13 11:54:26,98,5203e69266ab56f41382ae8196b0a079,13
80510982,2006-02-13 11:54:26,98,efcf6c5c6aa66402f6e5e50b6f3484cd,20
80510982,2006-02-13 11:54:26,98,ae2bace100314e0c9fc6652fb66c81e4,6
80510982,2006-02-13 11:54:26,98,ce1c2fd92508334de29ccd7f6bf280d2,3
80510982,2006-02-13 11:54:26,98,9e900739848918bd43ab7eb7b6e12513,1
80510982,2006-02-13 11:54:26,98,2c2be155a1c073ca2981acfca3001f35,2
80510982,2006-02-13 11:54:26,98,53aa49403eaa7830ab10234d95089dfb,33
80510982,2006-02-13 11:54:26,98,11cd136d1631c8d66d59020da5142e19,9
80510982,2006-02-13 11:54:26,98,8b10dad500f04f65cee9cb145196765d,9
80510982,2006-02-13 11:54:26,98,71d8b0f013e5eaff220fe41740f6e024,2
98729985,2006-03-17 11:01:00,54,ef686a31fe3e9f45181c6883b62dcc49,1
98729985,2006-03-17 11:01:00,54,2c2be155a1c073ca2981acfca3001f35,1
98729985,2006-03-17 11:01:00,54,53aa49403eaa7830ab10234d95089dfb,35
98729985,2006-03-17 11:01:00,54,9447021615de4f5b9ccbe5c6a5df6509,5
98729985,2006-03-17 11:01:00,54,c9753586aefe473636b60c9673229499,12
115277825,2006-04-12 13:42:27,75,5203e69266ab56f41382ae8196b0a079,5
115277825,2006-04-12 13:42:27,75,efcf6c5c6aa66402f6e5e50b6f3484cd,1
115277825,2006-04-12 13:42:27,75,ae2bace100314e0c9fc6652fb66c81e4,19
115277825,2006-04-12 13:42:27,75,bf9b139f7e0153650c43c9f2cb27abd7,1
115277825,2006-04-12 13:42:27,75,2c2be155a1c073ca2981acfca3001f35,12
115277825,2006-04-12 13:42:27,75,53aa49403eaa7830ab10234d95089dfb,10
115277825,2006-04-12 13:42:27,75,11cd136d1631c8d66d59020da5142e19,22
115277825,2006-04-12 13:42:27,75,6364627bc0d437bc7b4057d5c998dac3,5
118816770,2006-04-19 20:38:13,347,2c2be155a1c073ca2981acfca3001f35,26
118816770,2006-04-19 20:38:13,347,53aa49403eaa7830ab10234d95089dfb,159
118816770,2006-04-19 20:38:13,347,dfb600cdb956c3b8f4ac67a8ca014326,95
118816770,2006-04-19 20:38:13,347,584723ff9f2b77fb1865fc9b3af9fae9,4
118816770,2006-04-19 20:38:13,347,6364627bc0d437bc7b4057d5c998dac3,63
182222850,2006-08-04 12:23:47,23,dc50d6f5ae1b0bf8a1292c92cccf8228,6
182222850,2006-08-04 12:23:47,23,8b10dad500f04f65cee9cb145196765d,1
182222850,2006-08-04 12:23:47,23,ba080c981cc778ce740e91683b0a8525,7
182222850,2006-08-04 12:23:47,23,bf7a6254b765b2e5ab37c58b2fe4964d,1
182222850,2006-08-04 12:23:47,23,085133964806998ec32ed890f0070c29,2
182222850,2006-08-04 12:23:47,23,08b9016f07c2ae6c1fa59fc73e241ac4,1
182222850,2006-08-04 12:23:47,23,fb2df0bc791a12395748189f84983d7b,4
182222850,2006-08-04 12:23:47,23,13a78a9573573399d8c3d582ae9063aa,1
220528647,2006-10-12 14:00:56,884,76611fe6852068ec497e7035e7de8533,1
220528647,2006-10-12 14:00:56,884,585e3468c42173869723b4b0fa6dd5be,3
220528647,2006-10-12 14:00:56,884,6e67ee9ef210d83cf763cf26a1ab4200,97
220528647,2006-10-12 14:00:56,884,7b17707aa7c7d4726b90c8725c99c75d,68
220528647,2006-10-12 14:00:56,884,43a092f9a4c585879306e29f9b575123,17
220528647,2006-10-12 14:00:56,884,ef1e2808c3e7fdaf17d7df18f7116d78,86
220528647,2006-10-12 14:00:56,884,2d3c151614db052097c28ece73687865,48
220528647,2006-10-12 14:00:56,884,1ac88f5b8edb64d074a495d61dd1cd8e,50
220528647,2006-10-12 14:00:56,884,8870a4f05fa5c9acd0c0e355544db44c,54
220528647,2006-10-12 14:00:56,884,15142d3c47c8ca7de85d912b999a3d22,68
220528647,2006-10-12 14:00:56,884,06b75e7f15d28099a78eaeca3f81a5fd,3
220528647,2006-10-12 14:00:56,884,b8b399e4caa7b4d4aea9be74b0916e92,12
220528647,2006-10-12 14:00:56,884,ce68c5715197fbc97fd18483fe1c471c,45
220528647,2006-10-12 14:00:56,884,55f6f62a258e1cf3b2ec67f11318610d,27
220528647,2006-10-12 14:00:56,884,1e1a6256cc46eae1dbaa35552faaa16b,46
220528647,2006-10-12 14:00:56,884,eaed4c61007b86bd7ce8a26445720459,70
220528647,2006-10-12 14:00:56,884,4f9bfb3f0d5e9a69539d45e25a2a6d8f,12
220528647,2006-10-12 14:00:56,884,16f3483b546bdbde10c87d12ef0ef625,4
220528647,2006-10-12 14:00:56,884,718d3e9eb1e6d8ba9ae212dc51028f7d,36
220528647,2006-10-12 14:00:56,884,486c8e1a3369479ba8b3783f2e83a947,30
220528647,2006-10-12 14:00:56,884,eeef0bf480067cb83d57d01d455b65f7,7
220528647,2006-10-12 14:00:56,884,5db17ea9f3f6f502e379ead62c0499b8,20
220528647,2006-10-12 14:00:56,884,2cc27e043f354acdd45705a268f625e0,13
220528647,2006-10-12 14:00:56,884,fa1de33f6cd3d9b15e18d64e91294dad,16
220528647,2006-10-12 14:00:56,884,0c2902f89d82222d0a93585df76ca82f,48
220528647,2006-10-12 14:00:56,884,0d69a21a64bf07dd265572e137b28d25,1
220528647,2006-10-12 14:00:56,884,bc57b1ac94177e2aaca606520cd2e1a0,1
220528647,2006-10-12 14:00:56,884,9c653ff114c0f03a8ffc4ec5e869d116,1
224460821,2006-10-19 03:28:35,17,aedb6c1d459ff38b7204bba896739ab1,7
224460821,2006-10-19 03:28:35,17,5b00225bbf4a23d18bf7971861bb6c33,2
224460821,2006-10-19 03:28:35,17,7b17707aa7c7d4726b90c8725c99c75d,1
224460821,2006-10-19 03:28:35,17,ef1e2808c3e7fdaf17d7df18f7116d78,2
224460821,2006-10-19 03:28:35,17,2d3c151614db052097c28ece73687865,1
224460821,2006-10-19 03:28:35,17,ce68c5715197fbc97fd18483fe1c471c,1
224460821,2006-10-19 03:28:35,17,87703326c24c219a1431d98c19373e07,1
224460821,2006-10-19 03:28:35,17,82bf8741c4f229c4fcf23f1fe4683254,2
248610817,2006-11-21 08:36:37,38,10ec655d5cd216f92992054cf613ad36,22
248610817,2006-11-21 08:36:37,38,2aa4dd4d0d3f1388397e4d00581c501c,7
248610817,2006-11-21 08:36:37,38,dd504d467a83d535917b3af62e8e4611,5
248610817,2006-11-21 08:36:37,38,2cdb0df4073231da2a5b57fa7c221800,3
248610817,2006-11-21 08:36:37,38,04e80cc87bd1518e22e88bcb2bcf189c,1
249069570,2006-11-22 11:17:09,87,2fcad0789fffacee7050e5f794a9f975,4
249069570,2006-11-22 11:17:09,87,585e3468c42173869723b4b0fa6dd5be,3
249069570,2006-11-22 11:17:09,87,7b17707aa7c7d4726b90c8725c99c75d,5
249069570,2006-11-22 11:17:09,87,ef1e2808c3e7fdaf17d7df18f7116d78,3
249069570,2006-11-22 11:17:09,87,2d3c151614db052097c28ece73687865,4
249069570,2006-11-22 11:17:09,87,1ac88f5b8edb64d074a495d61dd1cd8e,3
249069570,2006-11-22 11:17:09,87,fde1deccd916dd351cff9abb7c239da6,4
249069570,2006-11-22 11:17:09,87,8870a4f05fa5c9acd0c0e355544db44c,1
249069570,2006-11-22 11:17:09,87,15142d3c47c8ca7de85d912b999a3d22,1
249069570,2006-11-22 11:17:09,87,ce68c5715197fbc97fd18483fe1c471c,5
249069570,2006-11-22 11:17:09,87,1e1a6256cc46eae1dbaa35552faaa16b,1
249069570,2006-11-22 11:17:09,87,50d04da444f95f3fc7820d1bdd44fbf2,35
249069570,2006-11-22 11:17:09,87,718d3e9eb1e6d8ba9ae212dc51028f7d,1
249069570,2006-11-22 11:17:09,87,32a3af415eb1531d06bc3575b3f8ba3e,1
249069570,2006-11-22 11:17:09,87,2867e15fa38d205a94993430405113d4,3
249069570,2006-11-22 11:17:09,87,ac7df45db95d2ebca44306534abede6e,1
249069570,2006-11-22 11:17:09,87,ae2cebd7756986aa5d510dabad7e8dc1,2
249069570,2006-11-22 11:17:09,87,840a9af7bc0dc6296306f0f409c993fb,3
249069570,2006-11-22 11:17:09,87,573c69a2d3af1a5add8e6f496587b11b,3
249069570,2006-11-22 11:17:09,87,dbc9a17031527643e94a5a142ddca343,1
249069570,2006-11-22 11:17:09,87,efb7ecc45bd102ec61c0d202c82b44cd,3
317849608,2007-03-14 14:08:13,81,7b17707aa7c7d4726b90c8725c99c75d,35
317849608,2007-03-14 14:08:13,81,2d3c151614db052097c28ece73687865,27
317849608,2007-03-14 14:08:13,81,8870a4f05fa5c9acd0c0e355544db44c,12
317849608,2007-03-14 14:08:13,81,9c653ff114c0f03a8ffc4ec5e869d116,7
320634883,2007-03-19 13:41:35,756,76611fe6852068ec497e7035e7de8533,3
320634883,2007-03-19 13:41:35,756,febb8358f564e3c1692fb7c874e240fc,10
320634883,2007-03-19 13:41:35,756,6e67ee9ef210d83cf763cf26a1ab4200,13
320634883,2007-03-19 13:41:35,756,7b17707aa7c7d4726b90c8725c99c75d,111
320634883,2007-03-19 13:41:35,756,43a092f9a4c585879306e29f9b575123,3
320634883,2007-03-19 13:41:35,756,ef1e2808c3e7fdaf17d7df18f7116d78,42
320634883,2007-03-19 13:41:35,756,2d3c151614db052097c28ece73687865,65
320634883,2007-03-19 13:41:35,756,1ac88f5b8edb64d074a495d61dd1cd8e,97
320634883,2007-03-19 13:41:35,756,fde1deccd916dd351cff9abb7c239da6,3
320634883,2007-03-19 13:41:35,756,8870a4f05fa5c9acd0c0e355544db44c,23
320634883,2007-03-19 13:41:35,756,15142d3c47c8ca7de85d912b999a3d22,53
320634883,2007-03-19 13:41:35,756,06b75e7f15d28099a78eaeca3f81a5fd,5
320634883,2007-03-19 13:41:35,756,b8b399e4caa7b4d4aea9be74b0916e92,48
320634883,2007-03-19 13:41:35,756,ce68c5715197fbc97fd18483fe1c471c,53
320634883,2007-03-19 13:41:35,756,55f6f62a258e1cf3b2ec67f11318610d,4
320634883,2007-03-19 13:41:35,756,f58960d26130650804ecbf41a887612c,4
320634883,2007-03-19 13:41:35,756,1e1a6256cc46eae1dbaa35552faaa16b,48
320634883,2007-03-19 13:41:35,756,eaed4c61007b86bd7ce8a26445720459,32
320634883,2007-03-19 13:41:35,756,4f9bfb3f0d5e9a69539d45e25a2a6d8f,4
320634883,2007-03-19 13:41:35,756,718d3e9eb1e6d8ba9ae212dc51028f7d,38
320634883,2007-03-19 13:41:35,756,486c8e1a3369479ba8b3783f2e83a947,20
320634883,2007-03-19 13:41:35,756,5db17ea9f3f6f502e379ead62c0499b8,38
320634883,2007-03-19 13:41:35,756,2cc27e043f354acdd45705a268f625e0,1
320634883,2007-03-19 13:41:35,756,fa1de33f6cd3d9b15e18d64e91294dad,1
320634883,2007-03-19 13:41:35,756,096c61a746afb88f09158170649d4fe3,1
320634883,2007-03-19 13:41:35,756,0c2902f89d82222d0a93585df76ca82f,5
320634883,2007-03-19 13:41:35,756,9c653ff114c0f03a8ffc4ec5e869d116,5
320634883,2007-03-19 13:41:35,756,3ec0599c6446bc9754a240244515a16b,1
320634883,2007-03-19 13:41:35,756,f806824e595d94b545186ff39439aa02,25
326828035,2007-03-28 12:41:40,18,392630f8d254fd2f940c789242a5faaf,3
326828035,2007-03-28 12:41:40,18,54fcf9a92959aa28ec9bdeee124dbed8,4
326828035,2007-03-28 12:41:40,18,04d25a671224163d6c66b78fa1ba6103,2
326828035,2007-03-28 12:41:40,18,4d2ba029122e49bc943173cd2e6c4967,3
326828035,2007-03-28 12:41:40,18,ea3677a6e67087377b66b048029e831f,2
326828035,2007-03-28 12:41:40,18,ad94f904f8f28b74c167eaac5be2ae80,1
326828035,2007-03-28 12:41:40,18,aec1f330439051045a50c5b911777fa1,3
330399751,2007-04-02 14:09:11,168,760a57f137d5815bbbede3dde82831c9,3
330399751,2007-04-02 14:09:11,168,88179bf36604848ec9d8236d2cf0cb26,1
330399751,2007-04-02 14:09:11,168,61a1c1820690f4e756d96dffdc5b304d,2
330399751,2007-04-02 14:09:11,168,90f5decbdec73e3b355de23d18b89def,8
330399751,2007-04-02 14:09:11,168,a020c254225a312906bd5057be9ab5db,29
330399751,2007-04-02 14:09:11,168,2188db1d0c54fcd7bfbe84af51770eee,21
330399751,2007-04-02 14:09:11,168,b57e9b62a76d199858c8b43f5eb1ca33,16
330399751,2007-04-02 14:09:11,168,d2d35b7f1ac60576f60d586c26cc9211,58
330399751,2007-04-02 14:09:11,168,43cbe81dc7d0ce6b283cf1006b745fb4,6
330399751,2007-04-02 14:09:11,168,c9e96afaad85f8a6a486de1d35a7d099,24
330399756,2007-04-02 16:14:16,53,10ec655d5cd216f92992054cf613ad36,17
330399756,2007-04-02 16:14:16,53,2aa4dd4d0d3f1388397e4d00581c501c,6
330399756,2007-04-02 16:14:16,53,88278895b1884d130958bed3aead0ebf,6
330399756,2007-04-02 16:14:16,53,7bd965f58fa4b81119bf02c96c4013a1,7
330399756,2007-04-02 16:14:16,53,a1cf6d245b28db7e5c3713eb50585546,5
330399756,2007-04-02 16:14:16,53,1a6e988b63b5b3ed13dea57f6a7d094f,2
330399756,2007-04-02 16:14:16,53,609704bd9cdf6b61a5f2471a7e8f649b,2
330399756,2007-04-02 16:14:16,53,d36d8bc68ed8680eb7f9943fa5775862,2
330399756,2007-04-02 16:14:16,53,b0eb5b9ed49029d551001a51b3779e1f,4
330399756,2007-04-02 16:14:16,53,2417f87e608b79d94207521d121c34d0,2
330498051,2007-04-03 10:43:52,16,2aa4dd4d0d3f1388397e4d00581c501c,4
330498051,2007-04-03 10:43:52,16,a865faa9e2fab3b5580b2c87bd44b938,2
330498051,2007-04-03 10:43:52,16,2c22da4636301ecf071f169155759b12,3
330498051,2007-04-03 10:43:52,16,f01fb83423bf91553d339c2cf223cfca,2
330498051,2007-04-03 10:43:52,16,53ac8ccf1a554efc1cb0a483936ae77a,1
330498051,2007-04-03 10:43:52,16,a67df00e5269bdd4f73b5851ac040ff0,2
330498051,2007-04-03 10:43:52,16,a752a5783be3486d07d7af0d5d6154dc,2
343605249,2007-04-23 05:51:55,60,10ec655d5cd216f92992054cf613ad36,22
343605249,2007-04-23 05:51:55,60,069884013257ef4a71f3cd30ccdee432,1
343605249,2007-04-23 05:51:55,60,a42b18d0c7133f2ccf5ea522fc65ae47,14
343605249,2007-04-23 05:51:55,60,7bd965f58fa4b81119bf02c96c4013a1,2
343605249,2007-04-23 05:51:55,60,a1cf6d245b28db7e5c3713eb50585546,11
343605249,2007-04-23 05:51:55,60,1a6e988b63b5b3ed13dea57f6a7d094f,1
343605249,2007-04-23 05:51:55,60,d36d8bc68ed8680eb7f9943fa5775862,3
343605249,2007-04-23 05:51:55,60,b0eb5b9ed49029d551001a51b3779e1f,2
343605249,2007-04-23 05:51:55,60,2417f87e608b79d94207521d121c34d0,4
351338498,2007-05-04 09:35:06,132,10ec655d5cd216f92992054cf613ad36,21
351338498,2007-05-04 09:35:06,132,7bd965f58fa4b81119bf02c96c4013a1,19
351338498,2007-05-04 09:35:06,132,a1cf6d245b28db7e5c3713eb50585546,33
351338498,2007-05-04 09:35:06,132,1a6e988b63b5b3ed13dea57f6a7d094f,54
351338498,2007-05-04 09:35:06,132,f499358f38aa5a83f6a661df9f3a13ec,5
351338504,2007-05-04 16:07:25,71,10ec655d5cd216f92992054cf613ad36,2
351338504,2007-05-04 16:07:25,71,a42b18d0c7133f2ccf5ea522fc65ae47,15
351338504,2007-05-04 16:07:25,71,eb58c927ad2c2b1997f892708c29faaf,1
351338504,2007-05-04 16:07:25,71,88278895b1884d130958bed3aead0ebf,31
351338504,2007-05-04 16:07:25,71,3502f71a2af7b458abb3907fb27d4389,4
351338504,2007-05-04 16:07:25,71,6c3852d1ade5f9526af626d49559aec0,3
351338504,2007-05-04 16:07:25,71,a9b0e4efac4f302ac9d1bcf3aab348c7,15
351338505,2007-05-04 16:38:38,50,10ec655d5cd216f92992054cf613ad36,4
351338505,2007-05-04 16:38:38,50,eb58c927ad2c2b1997f892708c29faaf,1
351338505,2007-05-04 16:38:38,50,4f7695bf869d8ab6bfd173f445a23b35,4
351338505,2007-05-04 16:38:38,50,609704bd9cdf6b61a5f2471a7e8f649b,17
351338505,2007-05-04 16:38:38,50,2b15e860a6ae8d4863d1775d40aa5aab,7
351338505,2007-05-04 16:38:38,50,2417f87e608b79d94207521d121c34d0,17
351338506,2007-05-04 17:21:50,46,10ec655d5cd216f92992054cf613ad36,1
351338506,2007-05-04 17:21:50,46,069884013257ef4a71f3cd30ccdee432,17
351338506,2007-05-04 17:21:50,46,d36d8bc68ed8680eb7f9943fa5775862,14
351338506,2007-05-04 17:21:50,46,b0eb5b9ed49029d551001a51b3779e1f,8
351338506,2007-05-04 17:21:50,46,39fe28481246e4b4c1317d794be4e6bb,6
357433345,2007-05-14 08:41:18,50,5203e69266ab56f41382ae8196b0a079,2
357433345,2007-05-14 08:41:18,50,dc50d6f5ae1b0bf8a1292c92cccf8228,6
357433345,2007-05-14 08:41:18,50,5eab2a29566bc1fd69eb94dfecc2eefd,15
357433345,2007-05-14 08:41:18,50,bea0c4aaa45d3ace5088ee49a08ff207,11
357433345,2007-05-14 08:41:18,50,69adabcf5f6688f0413ecf4120eb26e4,1
357433345,2007-05-14 08:41:18,50,551dcc548a4e0e97d1c7468dff1c5262,15
362283013,2007-05-23 22:26:03,76,292fb7f04a998273a53f9b655ad8dd3d,1
362283013,2007-05-23 22:26:03,76,2a9bf56600b648d4f6481e6d3f14b86f,1
362283013,2007-05-23 22:26:03,76,949535bdaaa42d3b9f30a54d3b51ef0a,1
362283013,2007-05-23 22:26:03,76,f06e59ab65b8f50cb01a2ab2c2ba10ad,1
362283013,2007-05-23 22:26:03,76,c17572cf4f054f6503f340381ce37415,1
362283013,2007-05-23 22:26:03,76,01f20b9176a1f44af09d1ba07d78cd4d,1
362283013,2007-05-23 22:26:03,76,caab52284ba619bb2cd857cb0d66f93c,3
362283013,2007-05-23 22:26:03,76,63c1c0e8b4966998dd1cf60827bc6ac2,2
362283013,2007-05-23 22:26:03,76,2760a7b504df2626d0780756683245f4,1
362283013,2007-05-23 22:26:03,76,d3214683d6b1bf9ad3194ac80bbf3ce7,2
362283013,2007-05-23 22:26:03,76,b63029678fdd99b9724f6489d83ddcb9,1
362283013,2007-05-23 22:26:03,76,f4479b96cfed0ec02bb23b7dc938d199,1
362283013,2007-05-23 22:26:03,76,c155b80521ea79c832b6742264641465,1
362283013,2007-05-23 22:26:03,76,53c9bf1b0d3e4b5131174a5f0cb8241f,1
362283013,2007-05-23 22:26:03,76,0dbf74598a3fa903526d5f9190f0817e,1
362283013,2007-05-23 22:26:03,76,b8af0db4fdc6faef6cb5e395d648fb7d,1
362283013,2007-05-23 22:26:03,76,4b0b488be877f38a93146274f69b77cd,1
362283013,2007-05-23 22:26:03,76,7d665cdd3e1dbca597642366ecb96b24,1
362283013,2007-05-23 22:26:03,76,a119ae2e4c70ad281ed5883f7d0e2788,2
362283013,2007-05-23 22:26:03,76,6d460c355dcfae9d3567538d703c4377,1
362283013,2007-05-23 22:26:03,76,d77a593dcf4050af96945fa80f6cfb6d,1
362283013,2007-05-23 22:26:03,76,f26203396ccb2e4328d1e153b97cde4a,2
362283013,2007-05-23 22:26:03,76,6edb7c26425187be8953bd3939107a19,1
362283013,2007-05-23 22:26:03,76,ddcdd56b0165e0913058fc8692a4afae,1
362283013,2007-05-23 22:26:03,76,12cda4bca0dcc7597572d32421f1bf88,1
362283013,2007-05-23 22:26:03,76,94e74f182bab26939abf8ef83181776a,1
362283013,2007-05-23 22:26:03,76,4933440e73f9adf04db30e94fd5c1371,1
362283013,2007-05-23 22:26:03,76,35dd0b9059624a33ef6f504acfd11c76,1
362283013,2007-05-23 22:26:03,76,cb08b5bbbd080f961e62f61738ebfac5,3
362283013,2007-05-23 22:26:03,76,0c7aede81dcd6abb1d9ebbb19ed78d81,1
362283013,2007-05-23 22:26:03,76,506874c31609dc270c0249f8b403aae1,1
362283013,2007-05-23 22:26:03,76,40521b568043c4a9ff6f8ea0d702a6b2,1
362283013,2007-05-23 22:26:03,76,02497bdcec1bb2dcab4b225449ec08f5,1
362283013,2007-05-23 22:26:03,76,61a5075601b37e5201c53d93e0a1243a,1
362283013,2007-05-23 22:26:03,76,b5a967a5f6f695cf6bdbab48274705aa,1
362283013,2007-05-23 22:26:03,76,b79c0c3165a1d5b4e17485430fd4e543,1
362283013,2007-05-23 22:26:03,76,5a39fbe752b2094064ec52c1c3db2533,1
362283013,2007-05-23 22:26:03,76,1a0a487af00678aa0b96ddae5cdd7bc4,1
362283013,2007-05-23 22:26:03,76,31f40c69e7b6a0484670961d30ab23b4,1
362283013,2007-05-23 22:26:03,76,bb404dfb764d1e0ea11468c5ec32798a,1
362283013,2007-05-23 22:26:03,76,2b0105641c89d85781212c33db1fe912,1
362283013,2007-05-23 22:26:03,76,c669c5c7bc25e5d649846d9e2c73264c,1
362283013,2007-05-23 22:26:03,76,f32ae56b5bed22c5e3f57e37fcca70aa,1
362283013,2007-05-23 22:26:03,76,ef905a2024d398712f8f3b6b07bc661f,1
362283013,2007-05-23 22:26:03,76,28b7d709177b98bdf31f7f44bbe70f3b,1
362283013,2007-05-23 22:26:03,76,8c3f22f8fc1ea7163d838ab32c4cf080,1
362283013,2007-05-23 22:26:03,76,c01f8dab9b8606b5d9fc9da085dbd1eb,1
362283013,2007-05-23 22:26:03,76,e1a56330ef71fe122c2de8642f726005,1
362283013,2007-05-23 22:26:03,76,9e264c2f748e5991d674a484c1baf11c,4
362283013,2007-05-23 22:26:03,76,796e35ffe8b9f18cc6db9ce40ffb9bcb,1
362283013,2007-05-23 22:26:03,76,60cc2da675523adadb7106cc46bb9974,1
362283013,2007-05-23 22:26:03,76,7887aad43ae79a5b4c0662df73ba8548,1
362283013,2007-05-23 22:26:03,76,a00f3919fe62571f5ce23399d833aa4a,1
362283013,2007-05-23 22:26:03,76,5fc260019d5129db876b14429b11a319,1
362283013,2007-05-23 22:26:03,76,51c9c5ca3b416b35c13479949586fa79,1
362283013,2007-05-23 22:26:03,76,43dacb3390839fbf7222ecdc9652fd03,1
362283013,2007-05-23 22:26:03,76,04a253a361755f506aa92de7cd7369b4,1
362283013,2007-05-23 22:26:03,76,f2445daf40f07cf7cca1d7bf92e20f9b,1
362283013,2007-05-23 22:26:03,76,bc3f4ebd3690b866a73782dcf1eaaf7a,1
362283013,2007-05-23 22:26:03,76,fc3a994d711397d913c9db107b62a97d,1
362283013,2007-05-23 22:26:03,76,b339eadd379fbc4e9d56d2023088f5aa,1
362283013,2007-05-23 22:26:03,76,4cfc000c63fcf04495b1620e41e4e1fd,1
362283013,2007-05-23 22:26:03,76,0cf12c5d437bf8f6661c91b264ce23dc,1
362283013,2007-05-23 22:26:03,76,0fc1ff6ff1b7a9da01ee815313927571,1
362283013,2007-05-23 22:26:03,76,6b792673fbb2d2f49760dd091b4eacda,1
401276934,2007-07-24 14:20:50,38,5203e69266ab56f41382ae8196b0a079,11
401276934,2007-07-24 14:20:50,38,efcf6c5c6aa66402f6e5e50b6f3484cd,1
